tmdbId,type,Name,Budget,Revenue,Original_Lang,Runtime,Adult,Actor_1,Actor_2,Director
18129,movie,The Grifters,0,13446769,en,110,FALSE,Anjelica Huston,John Cusack,Stephen Frears
54405,movie,Hear My Song,0,0,en,104,FALSE,Ned Beatty,Adrian Dunbar,Peter Chelsom
409,movie,The English Patient,27000000,231976425,en,162,FALSE,Ralph Fiennes,Juliette Binoche,Anthony Minghella
38251,movie,Mediterraneo,0,4532791,it,96,FALSE,Diego Abatantuono,Claudio Bigagli,Gabriele Salvatores
10161,movie,My Left Foot: The Story of Christy Brown,645180,14743391,en,103,FALSE,Daniel Day-Lewis,Brenda Fricker,Jim Sheridan
1412,movie,"sex, lies, and videotape",1200000,24741667,en,101,FALSE,Andie MacDowell,Peter Gallagher,Steven Soderbergh
41768,movie,Passion Fish,5000000,4814619,en,135,FALSE,Mary McDonnell,Alfre Woodard,John Sayles
10409,movie,Strictly Ballroom,3000000,33946224,en,94,FALSE,Paul Mercurio,Tara Morice,Baz Luhrmann
14285,movie,The Thin Blue Line,0,1209846,en,103,FALSE,Randall Adams,David Harris,Errol Morris
2469,movie,Tie Me Up! Tie Me Down!,0,3125224,es,102,FALSE,Victoria Abril,Antonio Banderas,Pedro Almodóvar
10174,movie,Madonna: Truth or Dare,0,0,en,119,FALSE,Madonna,Donna DeLory,Alek Keshishian
31225,movie,Paris Is Burning,500000,3779620,en,78,FALSE,Pepper LaBeija,Octavia St. Laurent,Jennie Livingston
510,movie,One Flew Over the Cuckoo's Nest,3000000,108981275,en,133,FALSE,Jack Nicholson,Brad Dourif,Miloš Forman
11455,movie,Up in Smoke,0,41590893,en,86,FALSE,Cheech Marin,Tommy Chong,Lou Adler
1891,movie,The Empire Strikes Back,18000000,538400000,en,124,FALSE,Mark Hamill,Harrison Ford,Irvin Kershner
2493,movie,The Princess Bride,16000000,30900000,en,99,FALSE,Cary Elwes,Robin Wright,Rob Reiner
85,movie,Raiders of the Lost Ark,18000000,389925971,en,115,FALSE,Harrison Ford,Karen Allen,Steven Spielberg
68,movie,Brazil,15000000,9900000,en,143,FALSE,Jonathan Pryce,Kim Greist,Terry Gilliam
679,movie,Aliens,18500000,183316455,en,137,FALSE,Sigourney Weaver,Michael Biehn,James Cameron
429,movie,"The Good, the Bad and the Ugly",1200000,38900000,it,161,FALSE,Clint Eastwood,Eli Wallach,Sergio Leone
13446,movie,Withnail & I,0,1544889,en,108,FALSE,Richard E. Grant,Paul McGann,Bruce Robinson
389,movie,12 Angry Men,350000,1000000,en,97,FALSE,Martin Balsam,John Fiedler,Sidney Lumet
947,movie,Lawrence of Arabia,15000000,69995385,en,228,FALSE,Peter O'Toole,Alec Guinness,David Lean
185,movie,A Clockwork Orange,2200000,26589000,en,137,FALSE,Malcolm McDowell,Patrick Magee,Stanley Kubrick
595,movie,To Kill a Mockingbird,2000000,13129846,en,129,FALSE,Gregory Peck,Mary Badham,Robert Mulligan
28,movie,Apocalypse Now,31500000,150000000,en,147,FALSE,Martin Sheen,Frederic Forrest,Francis Ford Coppola
335,movie,Once Upon a Time in the West,5000000,5380118,it,166,FALSE,Claudia Cardinale,Henry Fonda,Sergio Leone
1892,movie,Return of the Jedi,32350000,572700000,en,132,FALSE,Mark Hamill,Harrison Ford,Richard Marquand
144,movie,Wings of Desire,2500000,3210139,de,128,FALSE,Bruno Ganz,Solveig Dommartin,Wim Wenders
1092,movie,The Third Man,0,1226098,en,104,FALSE,Joseph Cotten,Alida Valli,Carol Reed
769,movie,GoodFellas,25000000,46800000,en,145,FALSE,Ray Liotta,Robert De Niro,Martin Scorsese
348,movie,Alien,11000000,104931801,en,117,FALSE,Sigourney Weaver,Tom Skerritt,Ridley Scott
766,movie,Army of Darkness,11000000,21502976,en,81,FALSE,Bruce Campbell,Embeth Davidtz,Sam Raimi
175,movie,The Big Blue,14390509,0,fr,168,FALSE,Jean-Marc Barr,Jean Reno,Luc Besson
11645,movie,Ran,11500005,11859533,ja,160,FALSE,Tatsuya Nakadai,Akira Terao,Akira Kurosawa
10835,movie,The Killer,0,2350174,cn,110,FALSE,Chow Yun-fat,Danny Lee Sau-Yin,John Woo
539,movie,Psycho,806947,32000000,en,109,FALSE,Anthony Perkins,Janet Leigh,Alfred Hitchcock
525,movie,The Blues Brothers,27000000,115200000,en,133,FALSE,Dan Aykroyd,John Belushi,John Landis
240,movie,The Godfather Part II,13000000,102600000,en,202,FALSE,Al Pacino,Robert Duvall,Francis Ford Coppola
600,movie,Full Metal Jacket,30000000,46357676,en,117,FALSE,Matthew Modine,Adam Baldwin,Stanley Kubrick
530,movie,A Grand Day Out,17300,0,en,23,FALSE,Peter Sallis,No Actor,Nick Park
10705,movie,Henry V,9000000,10200000,en,137,FALSE,Kenneth Branagh,Derek Jacobi,Kenneth Branagh
279,movie,Amadeus,18000000,90000000,en,161,FALSE,F. Murray Abraham,Tom Hulce,Miloš Forman
3109,movie,The Quiet Man,1750000,3800000,en,129,FALSE,John Wayne,Maureen O'Hara,John Ford
311,movie,Once Upon a Time in America,30000000,5500000,en,229,FALSE,Robert De Niro,James Woods,Sergio Leone
1578,movie,Raging Bull,18000000,23000000,en,129,FALSE,Robert De Niro,Cathy Moriarty,Martin Scorsese
703,movie,Annie Hall,4000000,38288028,en,93,FALSE,Woody Allen,Diane Keaton,Woody Allen
9549,movie,The Right Stuff,27000000,21500000,en,193,FALSE,Sam Shepard,Scott Glenn,Philip Kaufman
1398,movie,Stalker,120000,0,ru,162,FALSE,Aleksandr Kaydanovskiy,Anatoliy Solonitsyn,Andrei Tarkovsky
387,movie,Das Boot,14000000,85000000,de,150,FALSE,Jürgen Prochnow,Herbert Grönemeyer,Wolfgang Petersen
9277,movie,The Sting,5500000,159616327,en,129,FALSE,Paul Newman,Robert Redford,George Roy Hill
343,movie,Harold and Maude,1200000,0,en,91,FALSE,Ruth Gordon,Bud Cort,Hal Ashby
37291,movie,Trust,700000,0,en,107,FALSE,Adrienne Shelly,Martin Donovan,Hal Hartley
490,movie,The Seventh Seal,0,0,sv,96,FALSE,Max von Sydow,Bengt Ekerot,Ingmar Bergman
11235,movie,Local Hero,0,0,en,111,FALSE,Burt Lancaster,Peter Riegert,Bill Forsyth
218,movie,The Terminator,6400000,78371200,en,108,FALSE,Linda Hamilton,Michael Biehn,James Cameron
763,movie,Braindead,3000000,242623,en,103,FALSE,Timothy Balme,Diana Peñalver,Peter Jackson
9665,movie,Glory,18000000,26800000,en,122,FALSE,Matthew Broderick,Denzel Washington,Edward Zwick
18971,movie,Rosencrantz & Guildenstern Are Dead,0,0,en,117,FALSE,Gary Oldman,Tim Roth,Tom Stoppard
696,movie,Manhattan,9000000,40194067,en,96,FALSE,Woody Allen,Diane Keaton,Woody Allen
379,movie,Miller's Crossing,14000000,5080409,en,115,FALSE,Gabriel Byrne,Marcia Gay Harden,No Director
207,movie,Dead Poets Society,16400000,235900000,en,128,FALSE,Robin Williams,Ethan Hawke,Peter Weir
37247,movie,The Graduate,3000000,104945305,en,106,FALSE,Anne Bancroft,Dustin Hoffman,Mike Nichols
1480,movie,Touch of Evil,829000,2247500,en,111,FALSE,Charlton Heston,Janet Leigh,Orson Welles
9322,movie,La Femme Nikita,8538703,5000000,fr,117,FALSE,Anne Parillaud,Jean-Hugues Anglade,Luc Besson
826,movie,The Bridge on the River Kwai,3000000,44908000,en,161,FALSE,William Holden,Alec Guinness,David Lean
422,movie,8½,0,0,it,139,FALSE,Marcello Mastroianni,Anouk Aimée,Federico Fellini
829,movie,Chinatown,6000000,30000000,en,130,FALSE,Jack Nicholson,Faye Dunaway,Roman Polanski
828,movie,The Day the Earth Stood Still,995000,1850000,en,92,FALSE,Michael Rennie,Patricia Neal,Robert Wise
3090,movie,The Treasure of the Sierra Madre,3800000,4307000,en,126,FALSE,Humphrey Bogart,Walter Huston,John Huston
9964,movie,Bad Taste,150000,0,en,92,FALSE,Terry Potter,Pete O'Herne,Peter Jackson
3063,movie,Duck Soup,0,0,en,69,FALSE,Groucho Marx,Harpo Marx,Leo McCarey
13667,movie,Better Off Dead...,0,10297601,en,97,FALSE,John Cusack,David Ogden Stiers,Savage Steve Holland
694,movie,The Shining,19000000,44781695,en,144,FALSE,Jack Nicholson,Shelley Duvall,Stanley Kubrick
235,movie,Stand by Me,8000000,52300000,en,89,FALSE,Wil Wheaton,River Phoenix,Rob Reiner
832,movie,M,0,0,de,111,FALSE,Peter Lorre,Ellen Widmann,Fritz Lang
765,movie,Evil Dead II,3500000,10900000,en,84,FALSE,Bruce Campbell,Sarah Berry,Sam Raimi
5925,movie,The Great Escape,4000000,11700000,en,173,FALSE,Steve McQueen,James Garner,John Sturges
11778,movie,The Deer Hunter,15000000,49000000,en,183,FALSE,Robert De Niro,Christopher Walken,Michael Cimino
4485,movie,Diva,0,0,fr,117,FALSE,Frédéric Andréi,Richard Bohringer,Jean-Jacques Beineix
137,movie,Groundhog Day,14600000,71100000,en,101,FALSE,Bill Murray,Andie MacDowell,Harold Ramis
33,movie,Unforgiven,14400000,159157447,en,130,FALSE,Clint Eastwood,Gene Hackman,Clint Eastwood
982,movie,The Manchurian Candidate,2200000,7700000,en,126,FALSE,Frank Sinatra,Laurence Harvey,John Frankenheimer
8428,movie,Pump Up the Volume,0,11500000,en,105,FALSE,Christian Slater,Samantha Mathis,Allan Moyle
212,movie,Arsenic and Old Lace,1120175,0,en,118,FALSE,Cary Grant,Priscilla Lane,Frank Capra
105,movie,Back to the Future,19000000,381109762,en,116,FALSE,Michael J. Fox,Christopher Lloyd,Robert Zemeckis
1633,movie,Fried Green Tomatoes,11000000,119400000,en,130,FALSE,Kathy Bates,Jessica Tandy,Jon Avnet
11202,movie,Patton,12000000,89800000,en,172,FALSE,George C. Scott,Stephen Young,Franklin J. Schaffner
1554,movie,Down by Law,0,0,en,106,FALSE,Tom Waits,John Lurie,Jim Jarmusch
149,movie,Akira,10000000,553171,ja,124,FALSE,Mitsuo Iwata,Nozomu Sasaki,Katsuhiro Otomo
8009,movie,Highlander,19000000,12900000,en,116,FALSE,Christophe Lambert,Roxanne Hart,Russell Mulcahy
903,movie,Cool Hand Luke,3200000,16217773,en,127,FALSE,Paul Newman,George Kennedy,Stuart Rosenberg
11673,movie,Cyrano de Bergerac,0,5822041,fr,137,FALSE,Gérard Depardieu,Anne Brochet,Jean-Paul Rappeneau
3034,movie,Young Frankenstein,2800000,86273333,en,106,FALSE,Gene Wilder,Teri Garr,Mel Brooks
339,movie,Night on Earth,3500000,2015810,en,128,FALSE,Winona Ryder,Gena Rowlands,Jim Jarmusch
10404,movie,Raise the Red Lantern,0,0,zh,125,FALSE,Gong Li,Ma Jingwu,Zhang Yimou
914,movie,The Great Dictator,2000000,11000000,en,125,FALSE,Charlie Chaplin,Paulette Goddard,Charlie Chaplin
756,movie,Fantasia,2280000,76411819,en,124,FALSE,Deems Taylor,Walt Disney,No Director
288,movie,High Noon,730000,8000000,en,85,FALSE,Gary Cooper,Grace Kelly,Fred Zinnemann
910,movie,The Big Sleep,1600000,4900000,en,114,FALSE,Humphrey Bogart,Lauren Bacall,Howard Hawks
2640,movie,Heathers,3000000,1100000,en,103,FALSE,Winona Ryder,Christian Slater,Michael Lehmann
16633,movie,Somewhere in Time,5100000,0,en,103,FALSE,Christopher Reeve,Jane Seymour,Jeannot Szwarc
665,movie,Ben-Hur,15000000,164000000,en,212,FALSE,Charlton Heston,Jack Hawkins,William Wyler
11031,movie,This Is Spinal Tap,2500000,4700000,en,82,FALSE,Christopher Guest,Michael McKean,Rob Reiner
11314,movie,Koyaanisqatsi,600000,3200000,en,86,FALSE,No Actor,No Actor,Godfrey Reggio
15143,movie,Some Kind of Wonderful,0,18553948,en,95,FALSE,Eric Stoltz,Mary Stuart Masterson,Howard Deutch
89,movie,Indiana Jones and the Last Crusade,48000000,474171806,en,127,FALSE,Harrison Ford,Sean Connery,Steven Spielberg
10322,movie,Being There,0,30177511,en,130,FALSE,Peter Sellers,Shirley MacLaine,Hal Ashby
783,movie,Gandhi,22000000,77737889,en,191,FALSE,Ben Kingsley,Candice Bergen,Richard Attenborough
10644,movie,The Unbearable Lightness of Being,17000000,10006806,en,171,FALSE,Daniel Day-Lewis,Juliette Binoche,Philip Kaufman
11257,movie,A Room with a View,3000000,20966644,en,117,FALSE,Helena Bonham Carter,Julian Sands,James Ivory
14370,movie,Real Genius,8000000,12952019,en,106,FALSE,Val Kilmer,Gabriel Jarret,Martha Coolidge
12104,movie,Pink Floyd: The Wall,12000000,22244207,en,95,FALSE,Bob Geldof,Christine Hargreaves,Alan Parker
625,movie,The Killing Fields,14400000,34700291,en,142,FALSE,Haing S. Ngor,Sam Waterston,Roland Joffé
8816,movie,My Life as a Dog,0,8300000,sv,102,FALSE,Anton Glanzelius,Tomas von Brömssen,Lasse Hallström
830,movie,Forbidden Planet,1900000,3250000,en,98,FALSE,Walter Pidgeon,Anne Francis,Fred M. Wilcox
2323,movie,Field of Dreams,15000000,84431625,en,107,FALSE,Kevin Costner,Amy Madigan,Phil Alden Robinson
983,movie,The Man Who Would Be King,8000000,12678,en,129,FALSE,Sean Connery,Michael Caine,John Huston
642,movie,Butch Cassidy and the Sundance Kid,6000000,102308889,en,111,FALSE,Paul Newman,Robert Redford,George Roy Hill
655,movie,"Paris, Texas",1746964,2181987,en,145,FALSE,Harry Dean Stanton,Nastassja Kinski,Wim Wenders
10341,movie,Until the End of the World,23000000,0,de,158,FALSE,William Hurt,Solveig Dommartin,Wim Wenders
639,movie,When Harry Met Sally...,16000000,92823546,en,96,FALSE,Billy Crystal,Meg Ryan,Rob Reiner
30180,movie,Hype!,0,0,en,84,FALSE,Valerie M. Agnew,Carrie Akre,Doug Pray
41801,movie,Female Perversions,0,0,en,119,FALSE,Tilda Swinton,Amy Madigan,Susan Streitfeld
18762,movie,Blue Juice,0,0,en,90,FALSE,Sean Pertwee,Catherine Zeta-Jones,Carl Prechezer
8077,movie,Alien³,50000000,159773545,en,114,FALSE,Sigourney Weaver,Charles S. Dutton,David Fincher
814,movie,An American Werewolf in London,10000000,31973249,en,97,FALSE,David Naughton,Jenny Agutter,John Landis
41671,movie,Amityville 1992: It's About Time,0,0,en,95,FALSE,Stephen Macht,Shawn Weatherly,Tony Randel
27214,movie,Amityville 3-D,6000000,6300000,en,93,FALSE,Tony Roberts,Tess Harper,Richard Fleischer
52263,movie,Amityville: Dollhouse,0,0,en,93,FALSE,Robin Thomas,Starr Andreeff,Steve White
